,Author,Quotes,Likes,Tags
1817,Christian Baloga,"“You say freak, I say unique.”",214,"['appreciation', 'attraction', 'beautiful', 'ethereal', 'freak', 'imperfections', 'inner-beauty', 'inspirational', 'inspirational-quote', 'interesting', 'life', 'looks', 'odd', 'oddity', 'people', 'positivity', 'strange', 'unique', 'weird']"
1818,Mark Haddon,"“And when you look at the sky you know you are looking at stars which are hundreds and thousands of light-years away from you. And some of the stars don’t even exist anymore because their light has taken so long to get to us that they are already dead, or they have exploded and collapsed into red dwarfs. And that makes you seem very small, and if you have difficult things in you life it is nice to think that they are what is called negligible, which means they are so small you don’t have to take them into account when you are calculating something.”",211,"['astronomy', 'cosmology', 'life', 'science']"
1819,Ambrose Bierce,“Lottery: A tax on people who are bad at math.”,210,"['fun', 'life', 'money']"
1820,Roy T. Bennett,"“You have two choices, to conquer your fear or to let your fear conquer you.”",209,"['choice', 'choices', 'fear', 'fearless', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
1821,Terry Pratchett,“Perhaps it would be simpler if you just did what you're told and didn't try to understand things.”,208,['life']
1822,Vladimir Nabokov,"“The cradle rocks above an abyss, and common sense tells us that our existence is but a brief crack of light between two eternities of darkness.”",204,"['common-sense', 'life', 'reality']"
1823,Lucy Maud Montgomery,"“A broken heart in real life isn't half as dreadful as it is in books. It's a good deal like a bad tooth, though you won't think THAT a very romantic simile. It takes spells of aching and gives you a sleepless night now and then, but between times it lets you enjoy life and dreams and echoes and peanut candy as if there were nothing the matter with it.”",203,"['broken-heart', 'dreams', 'life', 'love', 'sleeplessness']"
1824,Kurt Vonnegut,"“Those who cannot remember the past are condemned to repeat it."" (George Santayana)",202,"['doomed-to-repeat-it', 'life']"
1825,Philip Pullman,"“If you want something you can have it, but only if you want everything that goes with it, including all the hard work and the despair, and only if you're willing to risk failure. ”",201,"['inspirational', 'life']"
1826,D.W. Winnicott,"“It is a joy to be hidden, and disaster not to be found.”",201,"['childhood', 'games', 'hidden-self', 'hide-and-seek', 'hiding', 'introversion', 'life', 'loneliness', 'self', 'solitude']"
1827,Charles Bukowski,“having nothing to struggle,201,"['battle', 'bukowski', 'death', 'life', 'love', 'poem', 'poetry', 'strength', 'strength-through-adversity', 'stronger', 'struggle']"
1828,Rainbow Rowell,“I’m sort of… coming off a bad relationship”,198,"['life', 'love']"
1829,Gerard Way,“You need just the right amount of 'Fuck the world' and the right amount of belief in something...and you need the right amount of love.”,197,"['inspirational', 'life', 'love']"
1830,Deepak Chopra,"“Mathematics expresses values that reflect the cosmos, including orderliness, balance, harmony, logic, and abstract beauty.”",314,"['abstract', 'balance', 'beauty', 'cosmos', 'deepak-chopra', 'energy', 'harmony', 'life', 'logic', 'math', 'mathematics', 'mind', 'mirrror', 'order', 'orderliness', 'peace', 'quote', 'quotes', 'reflaction', 'reflect', 'universal', 'universe', 'value', 'values', 'wisdom']"
1831,Raymond Carver,"“But I can hardly sit still. I keep fidgeting, crossing one leg and then the other. I feel like I could throw off sparks, or break a window--maybe rearrange all the furniture.”",274,"['anxiety', 'crazy', 'excitement', 'fireworks', 'hyper', 'life', 'wild']"
1832,Jim Rohn,"“Let others lead small lives, but not you.. Let others argue over small things, but not you.. Let others cry over small hurts, but not you.. Let others leave their future in someone else's hands, but not you.”",269,"['choice', 'jim-rohn', 'life', 'other', 'people', 'small']"
1833,Paul Maurer,"“Running isn't a sport for pretty boys...It's about the sweat in your hair and the blisters on your feet. Its the frozen spit on your chin and the nausea in your gut. It's about throbbing calves and cramps at midnight that are strong enough to wake the dead. It's about getting out the door and running when the rest of the world is only dreaming about having the passion that you need to live each and every day with. It's about being on a lonely road and running like a champion even when there's not a single soul in sight to cheer you on. Running is all about having the desire to train and persevere until every fiber in your legs, mind, and heart is turned to steel. And when you've finally forged hard enough, you will have become the best runner you can be. And that's all that you can ask for.”",243,"['life', 'running', 'sports', 'success']"
1834,Dr. Seuss,"“You won't lag behind, because you'll have the speed.",243,['life']
1835,Gilles Deleuze,“Bring something incomprehensible into the world!”,242,"['art', 'individuality', 'inspirational', 'life', 'new', 'otherness']"
1836,Dolly Parton,"“If you don’t like the road you’re walking, start paving another one.”",241,"['inspirational', 'life']"
1837,Czesław Miłosz,“Learning,238,"['humility', 'learning', 'life', 'self-knowledge']"
1838,Hazrat Ali Ibn Abu-Talib A.S,"“Life consists of two days, one for you one against you. So when it's for you don't be proud or reckless, and when it's against you be patient, for both days are test for you.”",232,"['inspirational', 'life', 'life-and-living', 'life-lessons']"
1839,Jurgen Moltmann,"“Totally without hope one cannot live. To live without hope is to cease to live. Hell is hopelessness. It is no accident that above the entrance to Dante's hell is the inscription: ""Leave behind all hope, you who enter here.”",223,"['hope', 'life']"
1840,Hermann Hesse,"“They both listened silently to the water, which to them was not just water, but the voice of life, the voice of Being, the voice of perpetual Becoming.”",216,"['becoming', 'being', 'hesse', 'life', 'siddhartha', 'unity', 'water']"
1841,Roy T. Bennett,“Make the most of what you have and keep your standards high. Never settle for anything less than you deserve or are capable of achieving.”,215,"['achieve', 'deserve', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
1842,Leo Babauta,"“The way I define happiness is being the creator of your experience, choosing to take pleasure in what you have, right now, regardless of the circumstances, while being the best you that you can be.”",213,"['choice', 'circumstance', 'happiness', 'inspiration', 'life', 'pleaure', 'wisdom']"
1843,Edward Abbey,"“A man could be a lover and defender of the wilderness without ever in his lifetime leaving the boundaries of asphalt, powerlines, and right-angled surfaces. We need wilderness whether or not we ever set foot in it. We need a refuge even though we may never need to set foot in it. We need the possibility of escape as surely as we need hope; without it the life of the cities would drive all men into crime or drugs or psychoanalysis.”",211,"['life', 'nature', 'philosophy']"
1844,Aravind Adiga,"“The moment you recognize what is beautiful in this world, you stop being a slave”",210,"['lessons-learned', 'life']"
1845,Deborah Garrison,“Lately I can't help wanting us,209,"['couples', 'life', 'love', 'passion', 'relationships', 'romance']"
1846,Rainbow Rowell,"“So, what if, instead of thinking about solving you whole life, you just think about adding additional good things. One at a time. Just let your pile of good things grow.”",207,"['life', 'personal-growth']"
1847,Laini Taylor,"“He looked him right in the eyes and saw a man who was great and good and human, who had done extraordinary things and terrible things and been broken and reassembled as a shell, only then to do the bravest thing of all: He had kept on living, though there are easier paths to take.”",207,"['fighter', 'life', 'survivor']"
1848,James Baldwin,"“For I am—or I was—one of those people who pride themselves in on their willpower, on their ability to make a decision and carry it through. This virtue, like most virtues, is ambiguity itself. People who believe that they are strong-willed and the masters of their destiny can only continue to believe this by becoming specialists in self-deception. Their decisions are not really decisions at all—a real decision makes one humble, one knows that it is at the mercy of more things than can be named—but elaborate systems of evasion, of illusion, designed to make themselves and the world appear to be what they and the world are not. This is certainly what my decision, made so long ago in Joey’s bed, came to. I had decided to allow no room in the universe for something which shamed and frightened me. I succeeded very well—by not looking at the universe, by not looking at myself, by remaining, in effect, in constant motion.”",202,"['decision', 'life', 'personality', 'pride', 'virtue', 'world']"
1849,Ruta Sepetys,"“Per aspera ad astra, Papa,' I whispered. Through hardship to the stars.”",202,"['challenges', 'latin', 'life', 'problems', 'stars']"
